name,ratings,date,helpful,comment,developer_comment
탁옥미,4,2021-02-01,0,시작한지 얼마 안되어서 정확한 평가를 내리긴 힘들지만 한 강 해봤는데 재밌었던 거 같습니다,
잇잇힝잇힝,5,2020-09-09,0,초보자도 쉽게 사용할수있게 편리하게 만들어졌네요~ 바로바로 피드백도 되고 학습의지가 지속되는듯! 꾸준히 해보려구요~,
구호연,5,2020-12-30,0,해외 여행을 하는 듯한 기분으로 영어 공부 하고 있습니다. 학습인데도 여행하는 기분이 드네요 ㅋㅋ,
Kyung Suk,5,2020-12-31,0,영어 학습에 대한 피드백도 기기를 통해서 받을 수 있고….정말 좋습니다,
hyojin,5,2021-02-17,0,영어를 억지로 하기 보단 흥미를 갖고 공부하게끔 해주는 프로그램 인 거 같습니다,
Queen Lee,5,2021-02-23,0,이서진 씨도 영어 잘하던데 저도 그렇게 영어 잘했으면 좋겠어요~,
이은주,5,2020-12-25,0,초보자한테 정말 잘 맞는거 같아요~ 단어 문장 외우기도 쉽고 좋네요~,
김찬,5,2021-02-03,0,그냥저냥 좋습니다.,
cute devil,5,2021-01-22,0,혼자서 공부해도 전혀 지장이 없어서 영어 공부 하다 틀려도 창피함 없이 공부 할 수 있어서 정말 좋네욤,
류이서,5,2020-09-21,0,기초 단계 마스터 하고 중급으로 넘어왔습니다. 이것도 마스터하고 고급으로 바로 넘어갈꺼에요~! 영어 빠르게 마스터 하고 시퍼요~,
방유진,5,2020-09-17,0,걸으면서 라디오 처럼 공부했던 내용 원어민 음성으로 들을 수 있는게 좋은 거 같아요. 라디오 처럼 들으면서 다니니까 부담도 적고 좋아요^^,
키티빠슈닝,4,2021-01-22,0,오늘 깔아서 몇 번 해보지는 못했지만 재밌게 영어 할 수 있어서 좋은 거 같습니다!,
방랑루나,4,2020-12-30,0,영상이 살짝 끊기는 감이 있네요. 최적화가 좀 더 되야 할 듯 싶은뎅,
데스누님,4,2020-12-18,0,결제 오류가 발생해서 문제가 있었는데 상담원 분이 잘 처리해주신 거 같아서 다행입니다,
서영지,5,2020-09-24,0,영어를 아예 못하는 건 아니라서 실력패턴과정만 빠르게 학습 하고 나서 원어민 실전으로 넘어갈꺼에요. 원어민과 가상으로 빨리 대화 해보고 싶어요~,
신성희,5,2020-09-24,0,에어팟프로 받아서 영어 공부하고 있는데 너무 편합니다. 공부도 재밌고 원어민들과 영어하는 것도 좋고.. 하나같이 다 너무 맘에 드네요 ㅎㅎ,
KYUNGHEE HWANG,5,2020-09-08,0,생각만 하고 실천이 안되던 영어공부를 매일 조금씩 꾸준히 하게 만들어주는 어플입니다. 반복학습을 하게 해주는게 제일 마음에들어요.,
이상아,5,2020-09-10,0,회화연습을하고있어요. 반복적으로 들을수있어서 좋아요. 시간에 쫓기지않고 공부할수있어서 매일 조금씩 자신감이생겨요.,
스윗모닝,5,2020-12-18,0,확실히 한국식 발음과 외국인의 발음은 차이가 있다는 걸 스피킹맥스를 통해서 배우고 있습니다 ㅎㅎ,
Silver bell,4,2021-02-18,0,체험판 버전은 어디서 볼 수 있는 건가요? 한 번 보고 결제 했어도 괜찮을 거 같은데 영상만 있는 거 같네요.,
오혜령,4,2020-12-14,0,오늘 시작해서 얼마 공부는 못했지만 재밌게 영어 배울 수 있을 거 같아서 괜찮다는 생각이 듭니다.,
화양연화,5,2021-01-28,0,한 강 한 강 구입하는 거보다 그냥 올인원 패키지 하나 사는게 기간적이나 가격적이나 해택적으로 훨씬 이득입니다. 참고 하세요.,
최중열,4,2020-10-09,0,오글거리는데 재밌네요,
설경아,5,2021-01-04,0,모바일 조작이 간편해서 좋은 거 같아요. 컴퓨터로도 해봤는데 앱이 더 편하네요.,
유머1번지,4,2020-12-25,0,기존 인터페이스가 익숙했는데 뭔가 바뀌었네요…? 좋게 바뀌었겠죠…?,
정연동,5,2020-12-14,0,아이패드 프로 잘 받았습니다~ 영어 공부도 열심히 할께요!!,
[푸우]근,5,2020-12-15,0,"기본 패턴 1,2주 단계도 있어서 시간 없는 사람들도 영어 공부 빠르게 진행이 가능해서 좋아요",
임선아,5,2021-02-23,0,좋네요 쉽고 유익하고 머리에 잘들어오고 입에도 잘 붙어요,
김지나,5,2020-12-17,0,스피킹맥스 덕분에 영어 실력이 확확 올라가고 있습니다! 감사합니다~,
박현정,5,2020-09-10,0,영어 배우기 참 망설였는데 너무 좋네요 대면보다 부담이적고 집중하기에도 정말 좋은것 같아요~ 구성도 체계적이라서 잘배울께요ㅋ,
하늘나비,5,2021-02-01,0,재미있고 손쉬워서 영어를 생활화하는데 큰 도움이 될 것 같아요!,
팔색조은,5,2020-09-14,0,현지 외국인의 말투나 발음 같은 걸 직접 만나지 않더라도 보고 듣고 배울 수 있어서 너무 신기하고 마음에 듭니다~!!,
역정소녀,5,2020-09-24,0,학습 커리큘럼이 탄탄한 거 같아요. 기초-중급-심화 로 나뉘어서 내 수준에 맞는 단계부터 시작할 수 있어서 딱 좋습니다.,
양혜령,5,2020-09-25,0,요즘 기술이 진짜 많이 발달했네요. 내가 말한 발음이 AI시스템으로 피드백 오는게 너무 신기해서 계속 말해보게 되요 ㅎㅎ,
류은아,4,2021-02-01,0,백그라운드 앱 실행도 되면 진짜 정말 좋겠습니다. 시스템 적으로 만드는게 힘든가요…?,
라온,5,2018-10-18,4,제가 원하던 그런 영어공부 방식이고요 .. 스피킹맥스에서 제공하는 다양한 컨텐츠 영어 발음 피드백 등등 빨리 영어를 습득 할 수있었네요 .. 영어 학원 다니는거 보다 훨 낫고요 . 영어 회화 공부 할때 스피킹맥스가 가장 괜찮더라고요 . 사람들이 많이이용하는 1위 서비스라 그런지 도움 많이 받았습니다 ~! 영어 어렵다는 편견을 깨주셔서 너무 감사합니다,"STUDYMAX2018년 12월 11일안녕하세요, 회원님! 저희 스피킹맥스를 이용 해 주셔서 감사합니다. 영어가 어렵다는 편견이 깨질 만큼, 저희 학습을 통해 많은 도움을 받으셨다니 저희에게도 큰 힘이 됩니다! 앞으로도 학습에 대한 흥미와 열정 잃지마시고 꾸준히 학습하셔서, 영어회화 실력이 더욱 좋아지시기를 응원하겠습니다! 언제든지 문의사항 있으시면 스피킹맥스 고객센터로 연락주시거나, 카카오톡플러스친구로 문의 주시기 바랍니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
지연지,5,2021-02-17,0,처음엔 낮설기도 했는데 금방 적응하구요 원어민 영어라고 생각하며 공부하니 자신감이 붙습니다 ㅇㅅㅇ,
도하랑,5,2020-09-14,0,영어에 대해 별 흥미가 없었는데 스피킹맥스 해보니까 그렇게 어려운 건 아니었다는 느낌? 재미있게 학습 하고 있습니다.,
레드걸,4,2021-01-29,0,오류 좀 줄여주면 더 좋을 거 같아요. 문장 말하기 시스템이 특히요…,
Anica,5,2020-09-17,0,최근에 스피킹맥스 신청해서 공부하고 있습니다. 제일 마음에 드는 발음 1대1 피드백이 유튜브에선 불가능했던 기능이라 정말 만족합니다!!!,
소은주,4,2020-12-09,0,귀찮더라도 열심히 공부 해야겠죠? 힝 ㅠ,
양희민,5,2021-01-24,0,좋아요. 반복연습을 유도해서 한번들으면 잊어버리지 않아요. ㅎㅎ,
미써니텐,4,2020-09-24,0,아이패드미니 말고 프로로 할껄 조금 아쉽네요…ㅠ 근데 들고 다니긴 편해서 영어학습은 재미있게 잘하고 있습니다~,
MInho Song,5,2020-01-08,0,반신빈의하며 신청했습니다. 보통 1년에 하나정도 신청해서 듣는 편이었는데 보통 1주일정도 하다가 말고 또 잊어질 때쯤 어디했는지 기억도 없이 다시 시작하다가를 반복하고 거의 끝날 때는 공부 안하고 못한 것에 후회가 밀려오곤 했습니다. 스피킹맥스의 장점은 공부하도록 유도하고 그냥 틀어만 놔서는 다음으로 넘어가지 않도록 계속 손가락질을(?) 해줘야해서 귀찮기도하지만 공부에는 도움이 되더군요. 특히 말하도록 계속 녹음해서 자신의 목소리를 들을 수 있는 것도 참 좋았습니다. 좋은 자료 만들어쥬셔서.감사합니다.,"STUDYMAX2020년 2월 6일안녕하세요 회원님. 스피킹맥스를 이용 해 주셔서 감사합니다. '리핏모드' 를 아주 유용하게 이용하고 계신 듯 합니다. 앞으로도 즐거운 학습 하시기를 저희도 함께 응원하겠습니다. 언제든지 이용 중 불편하신 점이 있으시다면, 고객센터로 연락부탁드립니다. 감사합니다. :) [스피킹맥스 고객센터 1644-0549]"
나은진,5,2020-09-21,0,예전에 공항에서 입국 심사 할 때 곤란했던 적이 있었는데 스피킹맥스로 공부하면서 그때 생각이 문득 나네요 ㅎ 재밌게 공부하던 와중 뜬금 딴소리 주절주절…..ㅠ,
nanda,1,2020-01-01,11,왠만하면 리뷰안적으려고 했는데 어플 오류안나게 해줄순없나요. 같은 문장을 수십번을 말해도 계속 다시 말하라고 뜨는데 스트레스엄청받네요. 한문장 겨우하고나면 다음 장면으로안넘어가고 정지하고 데이터로돌려도 안되고 와이파이로하면 더 못알아듣는데 이런 현상이 너무 잦아요.,"STUDYMAX2020년 1월 2일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 학습 이용에 어려움이 있으셨던 것 같습니다. 저희 어플을 이용하실 때에는 원활한 인터넷 환경이 반드시 필요하며, 특정 기기에서의 변수 또한 있을 수있습니다. 회원님이 사용하시는 기기나, 인터넷 환경 등 개인환경에 대한 정보가 없으므로 정확한 확인 할 수있도록 고객센터 연락 주시기를 요청드립니다. 확인 후 필요한 도움을 드리도록 하겠습니다. : ) 감사합니다.   :) [스피킹맥스 고객센터 1644-0549]"
유송이,5,2021-01-04,0,원어민 진짜 많이 나옴….그래서 각 나라별 억양이나 발음이 전부 다 다르다는 걸 직접 느끼니까 더 신기함 ㅋㅋ,
선희샤인,5,2021-02-23,0,체계적으로 차근차근 공부하기가 너무좋네요 조금씩 매일 매일 꾸준히 하고있습니다,
최윤우,5,2020-12-14,0,여기 저기 돌아다닐 상황이 아닌데 여행 가서 원어민과 대화하는 기분이 드네요 ㅎㅎ,
Navy,4,2021-01-25,0,가끔 음성 인식이 안될 때가 있는데 핸드폰을 바꿔야 할지…..,
김주현,4,2019-10-05,1,"결제해서 잘 공부하고 있습니다! 전체 쉐도잉하면서 공부하는데, 높낮이를 따라하려면 진짜 수십번 반복해야지 알겠더라고요. 그래서 추가되었으면 하는 기능이 있습니다. 재생속도를 조절할 수 있으면 좋겠어요. 빨리 말하는 부분은 인토네이션 파악이 어려워서요ㅠㅠ.. 부탁드리겠습니다..","STUDYMAX2019년 10월 11일안녕하세요 회원님. 스피킹맥스를 이용해주셔서 감사합니다. 문의주신 재생 속도 조절 관련해서는 저희 스피킹맥스가 추구하는 방향성을 먼저 안내드립니다. 원어민의 억양, 발음, 속도 모든 면에서 현지환경 그대로 청취하시고 회화연습 하시기를 권장하고있습니다. 따라서 재생 속도 조절이 별도로 가능하도록 운영하지않고있음을 참고 및 양해부탁드립니다. 추가적인 문의 있으시면 재문의 주시면 보다 자세히 안내도와드리겠습니다. 감사합니다. [스피킹맥스 고객센터"
류캔두잇!,5,2019-12-24,0,영어 듣기 실력은 괜찮은데 영어 말하기 실력이 너무 부족해서 피드백을 받을 수 있는 강의로 찾아봄! 원어민 문장을 듣고 그대로 따라말하면 원어민 발음과 내 발음이 비교된 그래프로 피드백 받을 수 있어서 좋음! 솔직히 독학이면 피드백이 가장 중요하다고 생각함!!!!...,STUDYMAX2020년 1월 2일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 발음 피드백 기능은 꾸준히 사용하시면 많이 도움이 되실거에요. 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 감사합니다.   :) [스피킹맥스 고객센터 1644-0549]
원은정,5,2020-09-18,0,미국식 영어랑 영국식 영어의 다른점을 직접 외국인 보면서 느끼니까 신기하네요. 전 영국식 발음이 취향인 것 같아요 ㅋㅋㅋ,
Victor Han,1,2020-03-23,7,앞부분 너무 쉬워서 중간부터 보려하는데 막아놨네요ㅜㅜ 몇만원짜리 강좌도 아닌데 자율적으로 듣지못하게 막아놓는게 이해가 잘안갑니다. 발음녹음해주는것도 발음 틀려도 그냥 엑센트만 맞으면 엑설런트라고 해주는 기술 매우 불완전합니다. 모음 잡아주는 포먼트 기법도 완벽하게 적응이 안된듯 합니다. 자음은 전혀 못잡아주고요. 유료강좌라고 하기엔 조금 부족한듯합니다. 기왕 결제한거 자유롭게 볼수있도록 앞부분안들어도 뒷부분 자유롭게 들을수만이라도 해주었으면 합니다.,
호피러버,5,2020-09-25,0,올인원패키지 추천합니다. 패키지 다 들어있어서 모든 패키지 다 공부할 수 있는데 가격도 싸요. 가성비 최고인 듯,
주나은,5,2021-02-20,0,계속 듣고 말하고 하다보니 저절로 문장이 외워지네요! 원어민들 보는 건 덤!,
백훈기,4,2020-03-03,2,"에피소드 단위로 나눠져 있어서 지루하지 않고 계속 이어서 할 수 있어서 좋네요. 중간에 약간의 버퍼링이 있을 때도 있지만 와이파이 상태에 따른 문제일 수도 있어서, 스피킹맥스의 문제라 할 수는 없고, 발음 인식 관련해서 인식이 잘 안되어 재시도하게 되는 경우가 가끔 있어서 이어폰 끼고 하면 좀 낫고. . .하여간 열심히 해서 왕초보 탈출해야겠다.","STUDYMAX2020년 3월 18일안녕하세요, 스피킹맥스를 이용해 주셔서 감사합니다. 아무래도 다양한 기기를 사용하실 수있다는 점 때문에, 특정 기기에서는 원활하지 못한 경우도 종종 발생할 수있습니다. 다만, 상황에 맞게 도움을 드릴 수있으니, 이용 하시면서 불편사항이 있으시면 언제든지 스피킹맥스 고객센터로 연락 부탁드립니다. 감사합니다. [고객센터:1644-0549 / 운영시간: 09:30 ~18:30 ]"
박자안,5,2020-01-28,0,실제로 쓰이는 문장 익히는 것 뿐 아니라 발음까지 교정할 수 있어서 좋네요. 이런 식으로 공부하는 거 처음이라 신기해요. 좀 어릴 때부터 이렇게 영어를 배웠다면 외쿡인들 만나도 안 도망가고 말 좀 트일 수 있었을 거 같은데 ㅜㅜㅋㅋ 뒤늦게 서른 다 돼서야 시작하지만 ㅋㅋ 배움엔 끝이 없으니까 열심히 해볼게요.,
안주원,5,2020-10-09,0,1~2년 정도 수강하고 따라해보고 하면 모국어처럼은 아니어도 간단 의사소통은 할수 있지 않을까 싶네요~,
Hyesu Shin,4,2019-10-23,7,"업데이트하면서 디자인이 많이 바뀌었는데, 전보다 밝고 깔끔한 느낌이어서 공부할 맛이 더 나는 것 같네요. 문장 반복 듣기 기능이 생겨서 좋습니다. 원어민이 빨리 말하는 영상은 전에는 특정 문장을 여러번 듣고 익히고 싶어도 탐색이 좀 불편했는데 이제 편하네요.","STUDYMAX2019년 11월 5일안녕하세요 회원님. 이번에 어플리케이션이 새롭게 업데이트되면서 디자인 뿐만아니라, 많은 회원님들께서 요청주셨던 학습기능 (구간탐색, 반복듣기, 카운트 모션) 이 추가반영 되는 등 전반적인 변화가 있었습니다. 이 점이 회원님께는 만족감을 드리는 것 같아서 다행입니다. :)  앞으로도 스피킹맥스와 함께 즐거운 영어회화학습 하시기를 응원하겠습니다. 이용하시면서 좋은 의견 있으시다면 전달 부탁드립니다. 감사합니다. :) [스피킹맥스 고객센터 1644-0549]"
